"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","YVPOMIR1_ST","Net migration rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,3.458462,,
"GRC","Greece","YVPOMIR1_ST","Net migration rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,3.26568,,
"GRC","Greece","YVPOMIR1_ST","Net migration rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,3.706382,,
"GRC","Greece","YVPOMIR1_ST","Net migration rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,3.512248,,
"GRC","Greece","YVPOMIR1_ST","Net migration rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,3.587927,,
"GRC","Greece","YVPOMIR1_ST","Net migration rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,3.573662,,
"GRC","Greece","YVPOMIR1_ST","Net migration rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,3.203702,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1991","1991","PER","Persons","3","thousands",,,10373,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1992","1992","PER","Persons","3","thousands",,,10369,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1993","1993","PER","Persons","3","thousands",,,10358,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1994","1994","PER","Persons","3","thousands",,,10343,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1995","1995","PER","Persons","3","thousands",,,10329,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1996","1996","PER","Persons","3","thousands",,,10311,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1997","1997","PER","Persons","3","thousands",,,10290,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1998","1998","PER","Persons","3","thousands",,,10267,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1999","1999","PER","Persons","3","thousands",,,10238,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2000","2000","PER","Persons","3","thousands",,,10211,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2001","2001","PER","Persons","3","thousands",,,10188,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2002","2002","PER","Persons","3","thousands",,,10159,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2003","2003","PER","Persons","3","thousands",,,10130,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2004","2004","PER","Persons","3","thousands",,,10107,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2005","2005","PER","Persons","3","thousands",,,10087,"B","Break"
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2006","2006","PER","Persons","3","thousands",,,10071,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2007","2007","PER","Persons","3","thousands",,,10056,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2008","2008","PER","Persons","3","thousands",,,10038,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2009","2009","PER","Persons","3","thousands",,,10023,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2010","2010","PER","Persons","3","thousands",,,10000,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2011","2011","PER","Persons","3","thousands",,,9972,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2012","2012","PER","Persons","3","thousands",,,9920,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2013","2013","PER","Persons","3","thousands",,,9893,,
"HUN","Hungary","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2014","2014","PER","Persons","3","thousands",,,9863,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1991","1991","PER","Persons","3","thousands",,,5396,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1992","1992","PER","Persons","3","thousands",,,5398,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1993","1993","PER","Persons","3","thousands",,,5398,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1994","1994","PER","Persons","3","thousands",,,5396,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1995","1995","PER","Persons","3","thousands",,,5394,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1996","1996","PER","Persons","3","thousands",,,5389,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1997","1997","PER","Persons","3","thousands",,,5382,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1998","1998","PER","Persons","3","thousands",,,5373,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1999","1999","PER","Persons","3","thousands",,,5363,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2000","2000","PER","Persons","3","thousands",,,5353,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2001","2001","PER","Persons","3","thousands",,,5344,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2002","2002","PER","Persons","3","thousands",,,5331,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2003","2003","PER","Persons","3","thousands",,,5318,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2004","2004","PER","Persons","3","thousands",,,5309,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2005","2005","PER","Persons","3","thousands",,,5298,"B","Break"
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2006","2006","PER","Persons","3","thousands",,,5289,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2007","2007","PER","Persons","3","thousands",,,5281,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2008","2008","PER","Persons","3","thousands",,,5272,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2009","2009","PER","Persons","3","thousands",,,5263,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2010","2010","PER","Persons","3","thousands",,,5250,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2011","2011","PER","Persons","3","thousands",,,5234,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2012","2012","PER","Persons","3","thousands",,,5200,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2013","2013","PER","Persons","3","thousands",,,5183,,
"HUN","Hungary","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2014","2014","PER","Persons","3","thousands",,,5165,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1991","1991","PER","Persons","3","thousands",,,4978,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1992","1992","PER","Persons","3","thousands",,,4971,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1993","1993","PER","Persons","3","thousands",,,4960,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1994","1994","PER","Persons","3","thousands",,,4948,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1995","1995","PER","Persons","3","thousands",,,4935,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1996","1996","PER","Persons","3","thousands",,,4923,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1997","1997","PER","Persons","3","thousands",,,4909,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1998","1998","PER","Persons","3","thousands",,,4893,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1999","1999","PER","Persons","3","thousands",,,4875,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2000","2000","PER","Persons","3","thousands",,,4858,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2001","2001","PER","Persons","3","thousands",,,4844,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2002","2002","PER","Persons","3","thousands",,,4828,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2003","2003","PER","Persons","3","thousands",,,4811,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2004","2004","PER","Persons","3","thousands",,,4799,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2005","2005","PER","Persons","3","thousands",,,4789,"B","Break"
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2006","2006","PER","Persons","3","thousands",,,4781,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2007","2007","PER","Persons","3","thousands",,,4774,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2008","2008","PER","Persons","3","thousands",,,4766,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2009","2009","PER","Persons","3","thousands",,,4760,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2010","2010","PER","Persons","3","thousands",,,4750,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2011","2011","PER","Persons","3","thousands",,,4738,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2012","2012","PER","Persons","3","thousands",,,4720,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2013","2013","PER","Persons","3","thousands",,,4710,,
"HUN","Hungary","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2014","2014","PER","Persons","3","thousands",,,4698,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1991","1991","PER","Persons","3","thousands",,,10373,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1992","1992","PER","Persons","3","thousands",,,10374,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1993","1993","PER","Persons","3","thousands",,,10365,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1994","1994","PER","Persons","3","thousands",,,10350,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1995","1995","PER","Persons","3","thousands",,,10337,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1996","1996","PER","Persons","3","thousands",,,10321,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1997","1997","PER","Persons","3","thousands",,,10301,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1998","1998","PER","Persons","3","thousands",,,10280,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","1999","1999","PER","Persons","3","thousands",,,10253,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2000","2000","PER","Persons","3","thousands",,,10222,"B","Break"
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2001","2001","PER","Persons","3","thousands",,,10200,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2002","2002","PER","Persons","3","thousands",,,10175,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2003","2003","PER","Persons","3","thousands",,,10142,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2004","2004","PER","Persons","3","thousands",,,10117,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2005","2005","PER","Persons","3","thousands",,,10098,"B","Break"
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2006","2006","PER","Persons","3","thousands",,,10077,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2007","2007","PER","Persons","3","thousands",,,10066,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2008","2008","PER","Persons","3","thousands",,,10045,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2009","2009","PER","Persons","3","thousands",,,10031,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2010","2010","PER","Persons","3","thousands",,,10014,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2011","2011","PER","Persons","3","thousands",,,9986,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2012","2012","PER","Persons","3","thousands",,,9932,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2013","2013","PER","Persons","3","thousands",,,9909,,
"HUN","Hungary","YVPO01L1_ST","Population at 1 January","A","Annual","2014","2014","PER","Persons","3","thousands",,,9877,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1991","1991","PER","Persons","3","thousands",,,10374,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1992","1992","PER","Persons","3","thousands",,,10365,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1993","1993","PER","Persons","3","thousands",,,10350,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1994","1994","PER","Persons","3","thousands",,,10337,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1995","1995","PER","Persons","3","thousands",,,10321,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1996","1996","PER","Persons","3","thousands",,,10301,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1997","1997","PER","Persons","3","thousands",,,10280,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1998","1998","PER","Persons","3","thousands",,,10253,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","1999","1999","PER","Persons","3","thousands",,,10222,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2000","2000","PER","Persons","3","thousands",,,10200,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2001","2001","PER","Persons","3","thousands",,,10175,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2002","2002","PER","Persons","3","thousands",,,10142,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2003","2003","PER","Persons","3","thousands",,,10117,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2004","2004","PER","Persons","3","thousands",,,10098,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2005","2005","PER","Persons","3","thousands",,,10077,"B","Break"
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2006","2006","PER","Persons","3","thousands",,,10066,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2007","2007","PER","Persons","3","thousands",,,10045,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2008","2008","PER","Persons","3","thousands",,,10031,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2009","2009","PER","Persons","3","thousands",,,10014,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2010","2010","PER","Persons","3","thousands",,,9986,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2011","2011","PER","Persons","3","thousands",,,9932,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2012","2012","PER","Persons","3","thousands",,,9909,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2013","2013","PER","Persons","3","thousands",,,9877,,
"HUN","Hungary","YVPO12L1_ST","Population 31st December","A","Annual","2014","2014","PER","Persons","3","thousands",,,9849,,
"HUN","Hungary","YVPOI1L1_ST","Total increase","A","Annual","1991","1991","PER","Persons","3","thousands",,,1,,
"HUN","Hungary","YVPOI1L1_ST","Total increase","A","Annual","1992","1992","PER","Persons","3","thousands",,,-9,,
"HUN","Hungary","YVPOI1L1_ST","Total increase","A","Annual","1993","1993","PER","Persons","3","thousands",,,-15,,
"HUN","Hungary","YVPOI1L1_ST","Total increase","A","Annual","1994","1994","PER","Persons","3","thousands",,,-13,,
"HUN","Hungary","YVPOI1L1_ST","Total increase","A","Annual","1995","1995","PER","Persons","3","thousands",,,-16,,
"HUN","Hungary","YVPOI1L1_ST","Total increase","A","Annual","1996","1996","PER","Persons","3","thousands",,,-20,,
"HUN","Hungary","YVPOI1L1_ST","Total increase","A","Annual","1997","1997","PER","Persons","3","thousands",,,-21,,
"HUN","Hungary","YVPOI1L1_ST","Total increase","A","Annual","1998","1998","PER","Persons","3","thousands",,,-27,,
