"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,0.374754487826011,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,0.364431051386555,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","units",,,0.346251980564615,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","units",,,0.568422999113416,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,0.199717630607488,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,0.581628986619284,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,0.409744468627822,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","units",,,0.677614898865403,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","units",,,0.540602268143151,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","units",,,0.502429534231478,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","units",,,0.398478518830588,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","units",,,0.76600322974116,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","units",,,0.532872434263378,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","units",,,0.957007625457221,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","units",,,0.645510057633848,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","units",,,0.32393813546557,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","units",,,0.64192762850539,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","units",,,0.762936962575358,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","units",,,0.548399522314542,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","units",,,0.80828982683045,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","units",,,0.67663261943905,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","units",,,0.40977545728939,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","units",,,0.895714637704201,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","units",,,0.107063131717088,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","units",,,0.82035656111932,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","units",,,0.456579217514118,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","units",,,0.779706217869226,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","units",,,0.729475446928963,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","units",,,0.725476305673956,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","units",,,-0.0924801597002454,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","units",,,-0.239420837336753,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","units",,,-0.540176096579681,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","units",,,-0.774649779648907,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","units",,,-0.769926072544451,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","units",,,0.484413322022467,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","units",,,-0.0603772720823136,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","units",,,0.51392485069755,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","units",,,-0.0484640285681393,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","units",,,0.598318702578771,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","units",,,0.362005487255469,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","units",,,0.526498774796568,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","units",,,0.127229490883871,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","units",,,-0.197647040621491,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","units",,,0.197654946234782,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","units",,,-0.231642783767661,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","units",,,-0.127966584634524,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","units",,,-0.341216481757861,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","units",,,0.00666021988067771,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","units",,,-0.273697880632428,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","units",,,0.164260639884301,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","units",,,0.286115300822396,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","units",,,0.499234727163617,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","units",,,0.2772672043384,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","units",,,0.0570421665615091,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","units",,,0.32186297525631,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","units",,,0.542208871140247,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","units",,,0.690639947774249,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","units",,,0.573357187437318,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","units",,,0.457331689179033,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","units",,,0.57272099356523,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECD","OECD - Total","GY","Growth on the same period of the previous year","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","units",,,1.43409792377929,"E","Estimated value"
